year,gu,crimeName,oa,crimeNum,precinct
2011,강남구,살인,occur,23,"['강남', '수서']"
2011,강남구,절도,arrest,1133,"['강남', '수서']"
2011,강남구,절도,occur,4222,"['강남', '수서']"
2011,강남구,폭력,arrest,4263,"['강남', '수서']"
2011,강남구,폭력,occur,5195,"['강남', '수서']"
2011,강동구,"강간,추행",arrest,142,['강동']
2011,강동구,"강간,추행",occur,191,['강동']
2011,강동구,강도,arrest,31,['강동']
2011,강동구,강도,occur,36,['강동']
2011,강동구,살인,arrest,6,['강동']
2011,강동구,살인,occur,7,['강동']
2011,강동구,절도,arrest,1011,['강동']
2011,강동구,절도,occur,2426,['강동']
2011,강동구,폭력,arrest,2532,['강동']
2011,강동구,폭력,occur,3065,['강동']
2011,강북구,"강간,추행",arrest,128,['강북']
2011,강북구,"강간,추행",occur,168,['강북']
2011,강북구,강도,arrest,18,['강북']
2011,강북구,강도,occur,30,['강북']
2011,강북구,살인,arrest,6,['강북']
2011,강북구,살인,occur,7,['강북']
2011,강북구,절도,arrest,543,['강북']
2011,강북구,절도,occur,1522,['강북']
2011,강북구,폭력,arrest,2293,['강북']
2011,강북구,폭력,occur,2689,['강북']
2011,강서구,"강간,추행",arrest,182,['강서']
2011,강서구,"강간,추행",occur,215,['강서']
2011,강서구,강도,arrest,43,['강서']
2011,강서구,강도,occur,45,['강서']
2011,강서구,살인,arrest,20,['강서']
2011,강서구,살인,occur,18,['강서']
2011,강서구,절도,arrest,861,['강서']
2011,강서구,절도,occur,2776,['강서']
2011,강서구,폭력,arrest,2748,['강서']
2011,강서구,폭력,occur,3346,['강서']
2011,관악구,"강간,추행",arrest,222,['관악']
2011,관악구,"강간,추행",occur,361,['관악']
2011,관악구,강도,arrest,36,['관악']
2011,관악구,강도,occur,54,['관악']
2011,관악구,살인,arrest,17,['관악']
2011,관악구,살인,occur,19,['관악']
2011,관악구,절도,arrest,775,['관악']
2011,관악구,절도,occur,2694,['관악']
2011,관악구,폭력,arrest,3119,['관악']
2011,관악구,폭력,occur,3826,['관악']
2011,광진구,"강간,추행",arrest,226,['광진']
2011,광진구,"강간,추행",occur,260,['광진']
2011,광진구,강도,arrest,38,['광진']
2011,광진구,강도,occur,48,['광진']
2011,광진구,살인,arrest,11,['광진']
2011,광진구,살인,occur,11,['광진']
2011,광진구,절도,arrest,1065,['광진']
2011,광진구,절도,occur,2418,['광진']
2011,광진구,폭력,arrest,2301,['광진']
2011,광진구,폭력,occur,2867,['광진']
2011,구로구,"강간,추행",arrest,150,['구로']
2011,구로구,"강간,추행",occur,326,['구로']
2011,구로구,강도,arrest,24,['구로']
2011,구로구,강도,occur,39,['구로']
2011,구로구,살인,arrest,10,['구로']
2011,구로구,살인,occur,12,['구로']
2011,구로구,절도,arrest,984,['구로']
2011,구로구,절도,occur,2014,['구로']
2011,구로구,폭력,arrest,2804,['구로']
2011,구로구,폭력,occur,3327,['구로']
2011,금천구,"강간,추행",arrest,89,['금천']
2011,금천구,"강간,추행",occur,107,['금천']
2011,금천구,강도,arrest,24,['금천']
2011,금천구,강도,occur,30,['금천']
2011,금천구,살인,arrest,14,['금천']
2011,금천구,살인,occur,14,['금천']
2011,금천구,절도,arrest,753,['금천']
2011,금천구,절도,occur,1527,['금천']
2011,금천구,폭력,arrest,1960,['금천']
2011,금천구,폭력,occur,2399,['금천']
2011,노원구,"강간,추행",arrest,138,['노원']
2011,노원구,"강간,추행",occur,169,['노원']
2011,노원구,강도,arrest,18,['노원']
2011,노원구,강도,occur,25,['노원']
2011,노원구,살인,arrest,8,['노원']
2011,노원구,살인,occur,8,['노원']
2011,노원구,절도,arrest,890,['노원']
2011,노원구,절도,occur,1723,['노원']
2011,노원구,폭력,arrest,2234,['노원']
2011,노원구,폭력,occur,2594,['노원']
2011,도봉구,"강간,추행",arrest,99,['도봉']
2011,도봉구,"강간,추행",occur,100,['도봉']
2011,도봉구,강도,arrest,30,['도봉']
2011,도봉구,강도,occur,29,['도봉']
2011,도봉구,살인,arrest,10,['도봉']
2011,도봉구,살인,occur,10,['도봉']
2011,도봉구,절도,arrest,375,['도봉']
2011,도봉구,절도,occur,1418,['도봉']
2011,도봉구,폭력,arrest,1440,['도봉']
2011,도봉구,폭력,occur,1700,['도봉']
2011,동대문구,"강간,추행",arrest,196,['동대문']
2011,동대문구,"강간,추행",occur,222,['동대문']
2011,동대문구,강도,arrest,69,['동대문']
2011,동대문구,강도,occur,72,['동대문']
2011,동대문구,살인,arrest,11,['동대문']
2011,동대문구,살인,occur,14,['동대문']
2011,동대문구,절도,arrest,931,['동대문']
2011,동대문구,절도,occur,2046,['동대문']
2011,동대문구,폭력,arrest,2313,['동대문']
2011,동대문구,폭력,occur,2727,['동대문']
2011,동작구,"강간,추행",arrest,84,['동작']
2011,동작구,"강간,추행",occur,249,['동작']
2011,동작구,강도,arrest,12,['동작']
2011,동작구,강도,occur,22,['동작']
2011,동작구,살인,arrest,6,['동작']
2011,동작구,살인,occur,5,['동작']
2011,동작구,절도,arrest,527,['동작']
2011,동작구,절도,occur,1722,['동작']
2011,동작구,폭력,arrest,1594,['동작']
2011,동작구,폭력,occur,1932,['동작']
2011,마포구,"강간,추행",arrest,143,['마포']
2011,마포구,"강간,추행",occur,172,['마포']
2011,마포구,강도,arrest,22,['마포']
2011,마포구,강도,occur,22,['마포']
2011,마포구,살인,arrest,3,['마포']
2011,마포구,살인,occur,3,['마포']
2011,마포구,절도,arrest,647,['마포']
2011,마포구,절도,occur,2105,['마포']
2011,마포구,폭력,arrest,2275,['마포']
2011,마포구,폭력,occur,2740,['마포']
2011,서대문구,"강간,추행",arrest,145,['서대문']
2011,서대문구,"강간,추행",occur,174,['서대문']
2011,서대문구,강도,arrest,23,['서대문']
2011,서대문구,강도,occur,26,['서대문']
2011,서대문구,살인,arrest,6,['서대문']
2011,서대문구,살인,occur,6,['서대문']
2011,서대문구,절도,arrest,702,['서대문']
2011,서대문구,절도,occur,1879,['서대문']
2011,서대문구,폭력,arrest,1604,['서대문']
2011,서대문구,폭력,occur,1962,['서대문']
2011,서초구,"강간,추행",arrest,182,"['서초', '방배']"
2011,서초구,"강간,추행",occur,323,"['서초', '방배']"
2011,서초구,강도,arrest,22,"['서초', '방배']"
2011,서초구,강도,occur,39,"['서초', '방배']"
2011,서초구,살인,arrest,6,"['서초', '방배']"
2011,서초구,살인,occur,9,"['서초', '방배']"
2011,서초구,절도,arrest,975,"['서초', '방배']"
2011,서초구,절도,occur,2298,"['서초', '방배']"
2011,서초구,폭력,arrest,2138,"['서초', '방배']"
2011,서초구,폭력,occur,2509,"['서초', '방배']"
2011,성동구,"강간,추행",arrest,74,['성동']
2011,성동구,"강간,추행",occur,98,['성동']
2011,성동구,강도,arrest,17,['성동']
2011,성동구,강도,occur,24,['성동']
2011,성동구,살인,arrest,6,['성동']
2011,성동구,살인,occur,7,['성동']
2011,성동구,절도,arrest,467,['성동']
2011,성동구,절도,occur,1376,['성동']
2011,성동구,폭력,arrest,1456,['성동']
2011,성동구,폭력,occur,1729,['성동']
2011,성북구,"강간,추행",arrest,124,"['성북', '종암']"
2011,성북구,"강간,추행",occur,174,"['성북', '종암']"
2011,성북구,강도,arrest,23,"['성북', '종암']"
2011,성북구,강도,occur,27,"['성북', '종암']"
2011,성북구,살인,arrest,7,"['성북', '종암']"
2011,성북구,살인,occur,9,"['성북', '종암']"
2011,성북구,절도,arrest,807,"['성북', '종암']"
2011,성북구,절도,occur,1875,"['성북', '종암']"
2011,성북구,폭력,arrest,1952,"['성북', '종암']"
2011,성북구,폭력,occur,2329,"['성북', '종암']"
2011,송파구,"강간,추행",arrest,209,['송파']
2011,송파구,"강간,추행",occur,292,['송파']
2011,송파구,강도,arrest,38,['송파']
2011,송파구,강도,occur,54,['송파']
2011,송파구,살인,arrest,5,['송파']
2011,송파구,살인,occur,6,['송파']
2011,송파구,절도,arrest,845,['송파']
2011,송파구,절도,occur,4004,['송파']
2011,송파구,폭력,arrest,2915,['송파']
2011,송파구,폭력,occur,3735,['송파']
2011,양천구,"강간,추행",arrest,89,['양천']
2011,양천구,"강간,추행",occur,131,['양천']
2011,양천구,강도,arrest,25,['양천']
2011,양천구,강도,occur,29,['양천']
2011,양천구,살인,arrest,4,['양천']
2011,양천구,살인,occur,4,['양천']
2011,양천구,절도,arrest,698,['양천']
2011,양천구,절도,occur,2016,['양천']
2011,양천구,폭력,arrest,2062,['양천']
2011,양천구,폭력,occur,2627,['양천']
2011,영등포구,"강간,추행",arrest,163,['영등포']
2011,영등포구,"강간,추행",occur,221,['영등포']
2011,영등포구,강도,arrest,40,['영등포']
2011,영등포구,강도,occur,53,['영등포']
2011,영등포구,살인,arrest,19,['영등포']
2011,영등포구,살인,occur,18,['영등포']
2011,영등포구,절도,arrest,879,['영등포']
2011,영등포구,절도,occur,2688,['영등포']
2011,영등포구,폭력,arrest,3338,['영등포']
2011,영등포구,폭력,occur,4143,['영등포']
2011,용산구,"강간,추행",arrest,153,['용산']
2011,용산구,"강간,추행",occur,172,['용산']
2011,용산구,강도,arrest,36,['용산']
2011,용산구,강도,occur,47,['용산']
2011,용산구,살인,arrest,13,['용산']
2011,용산구,살인,occur,13,['용산']
2011,용산구,절도,arrest,555,['용산']
2011,용산구,절도,occur,1592,['용산']
2011,용산구,폭력,arrest,1967,['용산']
2011,용산구,폭력,occur,2454,['용산']
2011,은평구,"강간,추행",arrest,148,"['서부', '은평']"
2011,은평구,"강간,추행",occur,153,"['서부', '은평']"
2011,은평구,강도,arrest,30,"['서부', '은평']"
2011,은평구,강도,occur,28,"['서부', '은평']"
2011,은평구,살인,arrest,12,"['서부', '은평']"
2011,은평구,살인,occur,14,"['서부', '은평']"
2011,은평구,절도,arrest,807,"['서부', '은평']"
2011,은평구,절도,occur,1981,"['서부', '은평']"
2011,은평구,폭력,arrest,2425,"['서부', '은평']"
2011,은평구,폭력,occur,2970,"['서부', '은평']"
2011,종로구,"강간,추행",arrest,157,"['종로', '혜화']"
2011,종로구,"강간,추행",occur,178,"['종로', '혜화']"
2011,종로구,강도,arrest,28,"['종로', '혜화']"
2011,종로구,강도,occur,36,"['종로', '혜화']"
2011,종로구,살인,arrest,7,"['종로', '혜화']"
2011,종로구,살인,occur,8,"['종로', '혜화']"
2011,종로구,절도,arrest,959,"['종로', '혜화']"
2011,종로구,절도,occur,1942,"['종로', '혜화']"
2011,종로구,폭력,arrest,2377,"['종로', '혜화']"
2011,종로구,폭력,occur,2760,"['종로', '혜화']"
2011,중구,"강간,추행",arrest,110,"['중부', '남대문']"
2011,중구,"강간,추행",occur,151,"['중부', '남대문']"
2011,중구,강도,arrest,28,"['중부', '남대문']"
2011,중구,강도,occur,21,"['중부', '남대문']"
2011,중구,살인,arrest,5,"['중부', '남대문']"
2011,중구,살인,occur,3,"['중부', '남대문']"
2011,중구,절도,arrest,918,"['중부', '남대문']"
2011,중구,절도,occur,2250,"['중부', '남대문']"
2011,중구,폭력,arrest,2264,"['중부', '남대문']"
2011,중구,폭력,occur,2665,"['중부', '남대문']"
2011,중랑구,"강간,추행",arrest,186,['중랑']
2011,중랑구,"강간,추행",occur,204,['중랑']
2011,중랑구,강도,arrest,55,['중랑']
2011,중랑구,강도,occur,46,['중랑']
2011,중랑구,살인,arrest,10,['중랑']
2011,중랑구,살인,occur,10,['중랑']
2011,중랑구,절도,arrest,778,['중랑']
2011,중랑구,절도,occur,1898,['중랑']
2011,중랑구,폭력,arrest,3246,['중랑']
2011,중랑구,폭력,occur,3771,['중랑']
2012,강남구,"강간,추행",arrest,250,"['강남', '수서']"
2012,강남구,"강간,추행",occur,373,"['강남', '수서']"
2012,강남구,강도,arrest,36,"['강남', '수서']"
2012,강남구,강도,occur,48,"['강남', '수서']"
2012,강남구,살인,arrest,7,"['강남', '수서']"
2012,강남구,살인,occur,9,"['강남', '수서']"
2012,강남구,절도,arrest,1257,"['강남', '수서']"
2012,강남구,절도,occur,4665,"['강남', '수서']"
2012,강남구,폭력,arrest,4091,"['강남', '수서']"
2012,강남구,폭력,occur,5048,"['강남', '수서']"
2012,강동구,"강간,추행",arrest,135,['강동']
2012,강동구,"강간,추행",occur,181,['강동']
2012,강동구,강도,arrest,19,['강동']
2012,강동구,강도,occur,21,['강동']
2012,강동구,살인,arrest,4,['강동']
2012,강동구,살인,occur,5,['강동']
2012,강동구,절도,arrest,758,['강동']
2012,강동구,절도,occur,2531,['강동']
2012,강동구,폭력,arrest,2363,['강동']
2012,강동구,폭력,occur,2871,['강동']
2012,강북구,"강간,추행",arrest,126,['강북']
2012,강북구,"강간,추행",occur,153,['강북']
2012,강북구,강도,arrest,23,['강북']
2012,강북구,강도,occur,23,['강북']
2012,강북구,살인,arrest,3,['강북']
2012,강북구,살인,occur,3,['강북']
2012,강북구,절도,arrest,497,['강북']
2012,강북구,절도,occur,1362,['강북']
2012,강북구,폭력,arrest,2413,['강북']
2012,강북구,폭력,occur,2727,['강북']
2012,강서구,"강간,추행",arrest,159,['강서']
2012,강서구,"강간,추행",occur,207,['강서']
2012,강서구,강도,arrest,32,['강서']
2012,강서구,강도,occur,35,['강서']
2012,강서구,살인,arrest,14,['강서']
2012,강서구,살인,occur,15,['강서']
2012,강서구,절도,arrest,1022,['강서']
2012,강서구,절도,occur,2825,['강서']
2012,강서구,폭력,arrest,2472,['강서']
2012,강서구,폭력,occur,3056,['강서']
2012,관악구,"강간,추행",arrest,237,['관악']
2012,관악구,"강간,추행",occur,355,['관악']
2012,관악구,강도,arrest,28,['관악']
2012,관악구,강도,occur,43,['관악']
2012,관악구,살인,arrest,7,['관악']
2012,관악구,살인,occur,7,['관악']
2012,관악구,절도,arrest,854,['관악']
2012,관악구,절도,occur,3067,['관악']
2012,관악구,폭력,arrest,2757,['관악']
2012,관악구,폭력,occur,3420,['관악']
2012,광진구,"강간,추행",arrest,198,['광진']
2012,광진구,"강간,추행",occur,246,['광진']
2012,광진구,강도,arrest,28,['광진']
2012,광진구,강도,occur,27,['광진']
2012,광진구,살인,arrest,7,['광진']
2012,광진구,살인,occur,6,['광진']
2012,광진구,절도,arrest,1258,['광진']
2012,광진구,절도,occur,2904,['광진']
2012,광진구,폭력,arrest,2442,['광진']
2012,광진구,폭력,occur,3038,['광진']
2012,구로구,"강간,추행",arrest,120,['구로']
2012,구로구,"강간,추행",occur,236,['구로']
2012,구로구,강도,arrest,16,['구로']
2012,구로구,강도,occur,25,['구로']
2012,구로구,살인,arrest,9,['구로']
2012,구로구,살인,occur,9,['구로']
2012,구로구,절도,arrest,680,['구로']
2012,구로구,절도,occur,2620,['구로']
2012,구로구,폭력,arrest,2606,['구로']
2012,구로구,폭력,occur,3239,['구로']
2012,금천구,"강간,추행",arrest,122,['금천']
2012,금천구,"강간,추행",occur,127,['금천']
2012,금천구,강도,arrest,23,['금천']
2012,금천구,강도,occur,26,['금천']
2012,금천구,살인,arrest,7,['금천']
2012,금천구,살인,occur,8,['금천']
2012,금천구,절도,arrest,702,['금천']
2012,금천구,절도,occur,1656,['금천']
2012,금천구,폭력,arrest,1928,['금천']
2012,금천구,폭력,occur,2293,['금천']
2012,노원구,"강간,추행",arrest,131,['노원']
2012,노원구,"강간,추행",occur,166,['노원']
2012,노원구,강도,arrest,9,['노원']
2012,노원구,강도,occur,12,['노원']
2012,노원구,살인,arrest,2,['노원']
2012,노원구,살인,occur,2,['노원']
2012,노원구,절도,arrest,643,['노원']
2012,노원구,절도,occur,2292,['노원']
2012,노원구,폭력,arrest,2320,['노원']
2012,노원구,폭력,occur,2783,['노원']
2012,도봉구,"강간,추행",arrest,76,['도봉']
2012,도봉구,"강간,추행",occur,79,['도봉']
2012,도봉구,강도,arrest,13,['도봉']
2012,도봉구,강도,occur,14,['도봉']
2012,도봉구,살인,arrest,8,['도봉']
2012,도봉구,살인,occur,8,['도봉']
2012,도봉구,절도,arrest,536,['도봉']
2012,도봉구,절도,occur,1706,['도봉']
2012,도봉구,폭력,arrest,1560,['도봉']
2012,도봉구,폭력,occur,1795,['도봉']
2012,동대문구,"강간,추행",arrest,125,['동대문']
2012,동대문구,"강간,추행",occur,166,['동대문']
2012,동대문구,강도,arrest,15,['동대문']
2012,동대문구,강도,occur,26,['동대문']
2012,동대문구,살인,arrest,10,['동대문']
2012,동대문구,살인,occur,11,['동대문']
2012,동대문구,절도,arrest,553,['동대문']
2012,동대문구,절도,occur,2200,['동대문']
2012,동대문구,폭력,arrest,2354,['동대문']
2012,동대문구,폭력,occur,2779,['동대문']
2012,동작구,"강간,추행",arrest,112,['동작']
2012,동작구,"강간,추행",occur,170,['동작']
2012,동작구,강도,arrest,5,['동작']
2012,동작구,강도,occur,15,['동작']
2012,동작구,살인,arrest,2,['동작']
2012,동작구,살인,occur,2,['동작']
2012,동작구,절도,arrest,470,['동작']
2012,동작구,절도,occur,2012,['동작']
2012,동작구,폭력,arrest,1582,['동작']
2012,동작구,폭력,occur,1915,['동작']
2012,마포구,"강간,추행",arrest,161,['마포']
2012,마포구,"강간,추행",occur,224,['마포']
2012,마포구,강도,arrest,12,['마포']
2012,마포구,강도,occur,16,['마포']
2012,마포구,살인,arrest,4,['마포']
2012,마포구,살인,occur,4,['마포']
2012,마포구,절도,arrest,633,['마포']
2012,마포구,절도,occur,2911,['마포']
2012,마포구,폭력,arrest,2359,['마포']
2012,마포구,폭력,occur,2957,['마포']
2012,서대문구,"강간,추행",arrest,173,['서대문']
2012,서대문구,"강간,추행",occur,191,['서대문']
2012,서대문구,강도,arrest,18,['서대문']
2012,서대문구,강도,occur,15,['서대문']
2012,서대문구,살인,arrest,8,['서대문']
2012,서대문구,살인,occur,7,['서대문']
2012,서대문구,절도,arrest,777,['서대문']
2012,서대문구,절도,occur,2039,['서대문']
2012,서대문구,폭력,arrest,1715,['서대문']
2012,서대문구,폭력,occur,2120,['서대문']
2012,서초구,"강간,추행",arrest,194,"['서초', '방배']"
2012,서초구,"강간,추행",occur,262,"['서초', '방배']"
2012,서초구,강도,arrest,10,"['서초', '방배']"
2012,서초구,강도,occur,12,"['서초', '방배']"
2012,서초구,살인,arrest,5,"['서초', '방배']"
2012,서초구,살인,occur,4,"['서초', '방배']"
2012,서초구,절도,arrest,830,"['서초', '방배']"
2012,서초구,절도,occur,2711,"['서초', '방배']"
2012,서초구,폭력,arrest,2258,"['서초', '방배']"
2012,서초구,폭력,occur,2731,"['서초', '방배']"
2012,성동구,"강간,추행",arrest,84,['성동']
2012,성동구,"강간,추행",occur,114,['성동']
2012,성동구,강도,arrest,11,['성동']
2012,성동구,강도,occur,11,['성동']
2012,성동구,살인,arrest,3,['성동']
2012,성동구,살인,occur,3,['성동']
2012,성동구,절도,arrest,545,['성동']
2012,성동구,절도,occur,1743,['성동']
2012,성동구,폭력,arrest,1401,['성동']
2012,성동구,폭력,occur,1715,['성동']
2012,성북구,"강간,추행",arrest,128,"['성북', '종암']"
2012,성북구,"강간,추행",occur,161,"['성북', '종암']"
2012,성북구,강도,arrest,11,"['성북', '종암']"
2012,성북구,강도,occur,18,"['성북', '종암']"
2012,성북구,살인,arrest,8,"['성북', '종암']"
2012,성북구,살인,occur,9,"['성북', '종암']"
2012,성북구,절도,arrest,739,"['성북', '종암']"
2012,성북구,절도,occur,2202,"['성북', '종암']"
2012,성북구,폭력,arrest,1920,"['성북', '종암']"
2012,성북구,폭력,occur,2275,"['성북', '종암']"
2012,송파구,"강간,추행",arrest,196,['송파']
2012,송파구,"강간,추행",occur,260,['송파']
2012,송파구,강도,arrest,16,['송파']
2012,송파구,강도,occur,25,['송파']
2012,송파구,살인,arrest,10,['송파']
2012,송파구,살인,occur,11,['송파']
2012,송파구,절도,arrest,901,['송파']
2012,송파구,절도,occur,4035,['송파']
2012,송파구,폭력,arrest,2718,['송파']
2012,송파구,폭력,occur,3463,['송파']
2012,양천구,"강간,추행",arrest,84,['양천']
2012,양천구,"강간,추행",occur,127,['양천']
2012,양천구,강도,arrest,11,['양천']
2012,양천구,강도,occur,16,['양천']
2012,양천구,살인,arrest,4,['양천']
2012,양천구,살인,occur,5,['양천']
2012,양천구,절도,arrest,621,['양천']
2012,양천구,절도,occur,1996,['양천']
2012,양천구,폭력,arrest,1963,['양천']
2012,양천구,폭력,occur,2372,['양천']
2012,영등포구,"강간,추행",arrest,199,['영등포']
2012,영등포구,"강간,추행",occur,237,['영등포']
2012,영등포구,강도,arrest,19,['영등포']
2012,영등포구,강도,occur,27,['영등포']
2012,영등포구,살인,arrest,18,['영등포']
2012,영등포구,살인,occur,18,['영등포']
2012,영등포구,절도,arrest,776,['영등포']
2012,영등포구,절도,occur,3052,['영등포']
2012,영등포구,폭력,arrest,3358,['영등포']
2012,영등포구,폭력,occur,4049,['영등포']
2012,용산구,"강간,추행",arrest,143,['용산']
2012,용산구,"강간,추행",occur,165,['용산']
2012,용산구,강도,arrest,27,['용산']
2012,용산구,강도,occur,32,['용산']
2012,용산구,살인,arrest,8,['용산']
2012,용산구,살인,occur,7,['용산']
2012,용산구,절도,arrest,602,['용산']
2012,용산구,절도,occur,1517,['용산']
2012,용산구,폭력,arrest,1894,['용산']
2012,용산구,폭력,occur,2268,['용산']
2012,은평구,"강간,추행",arrest,163,"['서부', '은평']"
2012,은평구,"강간,추행",occur,192,"['서부', '은평']"
2012,은평구,강도,arrest,14,"['서부', '은평']"
2012,은평구,강도,occur,22,"['서부', '은평']"
2012,은평구,살인,arrest,7,"['서부', '은평']"
2012,은평구,살인,occur,7,"['서부', '은평']"
2012,은평구,절도,arrest,863,"['서부', '은평']"
2012,은평구,절도,occur,2532,"['서부', '은평']"
2012,은평구,폭력,arrest,2447,"['서부', '은평']"
2012,은평구,폭력,occur,2918,"['서부', '은평']"
2012,종로구,"강간,추행",arrest,128,"['종로', '혜화']"
2012,종로구,"강간,추행",occur,163,"['종로', '혜화']"
2012,종로구,강도,arrest,15,"['종로', '혜화']"
2012,종로구,강도,occur,15,"['종로', '혜화']"
2012,종로구,살인,arrest,3,"['종로', '혜화']"
2012,종로구,살인,occur,4,"['종로', '혜화']"
2012,종로구,절도,arrest,954,"['종로', '혜화']"
2012,종로구,절도,occur,2300,"['종로', '혜화']"
2012,종로구,폭력,arrest,2243,"['종로', '혜화']"
2012,종로구,폭력,occur,2621,"['종로', '혜화']"
2012,중구,"강간,추행",arrest,133,"['중부', '남대문']"
2012,중구,"강간,추행",occur,168,"['중부', '남대문']"
2012,중구,강도,arrest,12,"['중부', '남대문']"
2012,중구,강도,occur,14,"['중부', '남대문']"
2012,중구,살인,arrest,6,"['중부', '남대문']"
2012,중구,살인,occur,5,"['중부', '남대문']"
2012,중구,절도,arrest,774,"['중부', '남대문']"
2012,중구,절도,occur,2389,"['중부', '남대문']"
2012,중구,폭력,arrest,2345,"['중부', '남대문']"
2012,중구,폭력,occur,2696,"['중부', '남대문']"
2012,중랑구,"강간,추행",arrest,144,['중랑']
2012,중랑구,"강간,추행",occur,185,['중랑']
2012,중랑구,강도,arrest,29,['중랑']
2012,중랑구,강도,occur,32,['중랑']
2012,중랑구,살인,arrest,9,['중랑']
2012,중랑구,살인,occur,9,['중랑']
2012,중랑구,절도,arrest,705,['중랑']
2012,중랑구,절도,occur,2169,['중랑']
2012,중랑구,폭력,arrest,2936,['중랑']
2012,중랑구,폭력,occur,3483,['중랑']
2013,강남구,"강간,추행",arrest,317,"['강남', '수서']"
2013,강남구,"강간,추행",occur,455,"['강남', '수서']"
2013,강남구,강도,arrest,19,"['강남', '수서']"
2013,강남구,강도,occur,31,"['강남', '수서']"
2013,강남구,살인,arrest,12,"['강남', '수서']"
2013,강남구,살인,occur,12,"['강남', '수서']"
2013,강남구,절도,arrest,1186,"['강남', '수서']"
2013,강남구,절도,occur,4446,"['강남', '수서']"
2013,강남구,폭력,arrest,3930,"['강남', '수서']"
2013,강남구,폭력,occur,4733,"['강남', '수서']"
2013,강동구,"강간,추행",arrest,130,['강동']
2013,강동구,"강간,추행",occur,152,['강동']
2013,강동구,강도,arrest,11,['강동']
2013,강동구,강도,occur,17,['강동']
2013,강동구,살인,arrest,9,['강동']
2013,강동구,살인,occur,9,['강동']
2013,강동구,절도,arrest,722,['강동']
2013,강동구,절도,occur,2546,['강동']
2013,강동구,폭력,arrest,2362,['강동']
2013,강동구,폭력,occur,2810,['강동']
2013,강북구,"강간,추행",arrest,170,['강북']
2013,강북구,"강간,추행",occur,202,['강북']
2013,강북구,강도,arrest,18,['강북']
2013,강북구,강도,occur,16,['강북']
2013,강북구,살인,arrest,2,['강북']
2013,강북구,살인,occur,2,['강북']
2013,강북구,절도,arrest,571,['강북']
2013,강북구,절도,occur,1464,['강북']
2013,강북구,폭력,arrest,2084,['강북']
2013,강북구,폭력,occur,2336,['강북']
2013,강서구,"강간,추행",arrest,224,['강서']
2013,강서구,"강간,추행",occur,270,['강서']
2013,강서구,강도,arrest,24,['강서']
2013,강서구,강도,occur,26,['강서']
2013,강서구,살인,arrest,12,['강서']
2013,강서구,살인,occur,14,['강서']
2013,강서구,절도,arrest,949,['강서']
2013,강서구,절도,occur,2638,['강서']
2013,강서구,폭력,arrest,2395,['강서']
2013,강서구,폭력,occur,3028,['강서']
2013,관악구,"강간,추행",arrest,209,['관악']
2013,관악구,"강간,추행",occur,374,['관악']
2013,관악구,강도,arrest,17,['관악']
2013,관악구,강도,occur,24,['관악']
2013,관악구,살인,arrest,6,['관악']
2013,관악구,살인,occur,7,['관악']
2013,관악구,절도,arrest,753,['관악']
2013,관악구,절도,occur,3447,['관악']
2013,관악구,폭력,arrest,2733,['관악']
2013,관악구,폭력,occur,3385,['관악']
2013,광진구,"강간,추행",arrest,228,['광진']
2013,광진구,"강간,추행",occur,269,['광진']
2013,광진구,강도,arrest,12,['광진']
2013,광진구,강도,occur,8,['광진']
2013,광진구,살인,arrest,4,['광진']
2013,광진구,살인,occur,4,['광진']
2013,광진구,절도,arrest,1258,['광진']
2013,광진구,절도,occur,3124,['광진']
2013,광진구,폭력,arrest,2202,['광진']
2013,광진구,폭력,occur,2730,['광진']
2013,구로구,"강간,추행",arrest,165,['구로']
2013,구로구,"강간,추행",occur,233,['구로']
2013,구로구,강도,arrest,13,['구로']
2013,구로구,강도,occur,20,['구로']
2013,구로구,살인,arrest,10,['구로']
2013,구로구,살인,occur,9,['구로']
2013,구로구,절도,arrest,663,['구로']
2013,구로구,절도,occur,2436,['구로']
2013,구로구,폭력,arrest,2329,['구로']
2013,구로구,폭력,occur,2967,['구로']
2013,금천구,"강간,추행",arrest,108,['금천']
2013,금천구,"강간,추행",occur,138,['금천']
2013,금천구,강도,arrest,14,['금천']
2013,금천구,강도,occur,16,['금천']
2013,금천구,살인,arrest,5,['금천']
2013,금천구,살인,occur,6,['금천']
2013,금천구,절도,arrest,735,['금천']
2013,금천구,절도,occur,1620,['금천']
2013,금천구,폭력,arrest,1815,['금천']
2013,금천구,폭력,occur,2180,['금천']
2013,노원구,"강간,추행",arrest,135,['노원']
2013,노원구,"강간,추행",occur,207,['노원']
2013,노원구,강도,arrest,10,['노원']
2013,노원구,강도,occur,14,['노원']
2013,노원구,살인,arrest,7,['노원']
2013,노원구,살인,occur,7,['노원']
2013,노원구,절도,arrest,801,['노원']
2013,노원구,절도,occur,2316,['노원']
2013,노원구,폭력,arrest,2274,['노원']
2013,노원구,폭력,occur,2712,['노원']
2013,도봉구,"강간,추행",arrest,77,['도봉']
2013,도봉구,"강간,추행",occur,90,['도봉']
2013,도봉구,강도,arrest,13,['도봉']
2013,도봉구,강도,occur,10,['도봉']
2013,도봉구,살인,arrest,2,['도봉']
2013,도봉구,살인,occur,3,['도봉']
2013,도봉구,절도,arrest,584,['도봉']
2013,도봉구,절도,occur,1535,['도봉']
2013,도봉구,폭력,arrest,1357,['도봉']
2013,도봉구,폭력,occur,1592,['도봉']
